Species,current_clim_current_lc,current_clim_future_SSP5_lc,future_clim_current_lc,future_clim_future_SSP5_lc,change_rel_lc,change_rel_cc,change_rel_both,additive,additive_new,add_diff,combined,Family,Threat_status,Range_area,add_sign,comb_sign,threatened
Pulchrana_glandulosa,70749.70093155,70513.16622670328,0,0,-0.33432608439655326,-100,-100,-100.33432608439655,-100.66865216879313,-0.3343260843965794,-100,RANIDAE,LC,17.3869637455,-,-,Not-threatened
Pulchrana_grandocula,3324.4094930466645,3179.057390136659,40.52668338896087,32.89333016310333,-4.372268314538993,-98.78093587827472,-99.01055119016165,-103.15320419281372,-107.47217175302457,-4.318967560210851,-99.01055119016165,RANIDAE,LC,0.793699945912,-,-,Not-threatened
Pulchrana_laterimaculata,56033.738204426445,55890.281718272796,0,0,-0.25601805403430444,-100,-100,-100.2560180540343,-100.5120361080686,-0.2560180540342998,-100,RANIDAE,LC,7.95851681248,-,-,Not-threatened
Pulchrana_mangyanum,453.33072451690157,453.33072451690157,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,EN,0.104634986055,-,-,Threatened
Pulchrana_moellendorffi,2294.6301576896603,2294.6301576896603,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,NT,0.352046672135,-,-,Not-threatened
Pulchrana_picturata,140026.46849513063,139231.5047535061,5545.388725371553,5537.8289252852765,-0.567723909749369,-96.03975677958027,-96.04515561607707,-96.60748068932965,-97.15272135143248,-0.5452406621028274,-96.04515561607707,RANIDAE,LC,17.5519441069,-,-,Not-threatened
Pulchrana_siberu,12398.139012495023,12396.810741176352,2129.4863177663333,2129.391671078875,-0.010713473347348623,-82.82414549780248,-82.82490889210999,-82.83485897114983,-82.84373231390292,-0.008873342753091151,-82.82490889210999,RANIDAE,LC,2.16131577293,-,-,Not-threatened
Pulchrana_signata,136131.39949850435,135767.58634095656,0,0,-0.26725146357713475,-100,-100,-100.26725146357714,-100.53450292715426,-0.26725146357712504,-100,RANIDAE,LC,18.3817786341,-,-,Not-threatened
Pulchrana_similis,7815.529739833192,7812.300283142379,7544.852625397436,7543.101574341394,-0.04132102107364025,-3.463323964544639,-3.4857287293441104,-3.5046449856182793,-3.5060760664435087,-0.0014310808252293583,-3.4857287293441104,RANIDAE,NT,1.90568352549,-,-,Not-threatened
Pyxicephalus_adspersus,2317781.5599096613,2076084.2431259472,0,0,-10.427959259160497,-100,-100,-110.4279592591605,-120.85591851832098,-10.427959259160474,-100,PYXICEPHALIDAE,LC,316.403993968,-,-,Not-threatened
Pyxicephalus_obbianus,5070.671557019519,5043.608504184068,0,0,-0.53371732976842,-100,-100,-100.53371732976842,-101.06743465953683,-0.5337173297684075,-100,PYXICEPHALIDAE,LC,8.28217904676,-,-,Not-threatened
Quasipaa_acanthophora,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DICROGLOSSIDAE,VU,0.2896655047171,NA,NA,Threatened
Quasipaa_delacouri,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DICROGLOSSIDAE,LC,1.18168701496122,NA,NA,Not-threatened
Quasipaa_exilispinosa,808.3776466269419,808.3776466269419,0,0,0,-100,-100,-100,-100,0,-100,DICROGLOSSIDAE,VU,8.49865378544,-,-,Threatened
Quasipaa_fasciculispina,8419.472643671865,8419.472643671865,0,0,0,-100,-100,-100,-100,0,-100,DICROGLOSSIDAE,VU,1.06039046289,-,-,Threatened
Quasipaa_jiulongensis,11455.78047081661,11455.78047081661,486.99245646661495,486.99245646661495,0,-95.7489368995223,-95.7489368995223,-95.7489368995223,-95.7489368995223,0,-95.7489368995223,DICROGLOSSIDAE,VU,3.59346682601,-,-,Threatened
Quasipaa_robertingeri,79.15166899558129,79.15166899558129,0,0,0,-100,-100,-100,-100,0,-100,DICROGLOSSIDAE,EN,0.123178214666,-,-,Threatened
Quasipaa_shini,643.2953166214397,643.2953166214397,0,0,0,-100,-100,-100,-100,0,-100,DICROGLOSSIDAE,VU,13.0739303291,-,-,Threatened
Quasipaa_spinosa,130992.05538038282,130983.73322598425,0,0,-0.006353174911565908,-100,-100,-100.00635317491157,-100.0127063498231,-0.006353174911538417,-100,DICROGLOSSIDAE,VU,103.894717807,-,-,Threatened
Rana_asiatica,123221.77827551714,122654.10118729093,0,0,-0.46069541940622816,-100,-100,-100.46069541940622,-100.92139083881247,-0.4606954194062496,-100,RANIDAE,LC,19.3037985280967,-,-,Not-threatened
Rana_aurora,104342.96378663443,102561.00871337292,0,0,-1.7077865230139821,-100,-100,-101.70778652301398,-103.41557304602796,-1.7077865230139793,-100,RANIDAE,LC,25.7707237977069,-,-,Not-threatened
Rana_boylii,119497.37677408972,117905.63038046299,1512.76653814899,1475.2397533679652,-1.332034590714015,-98.73405878941686,-98.7654626459651,-100.06609338013088,-101.3812651960218,-1.3151718158909205,-98.7654626459651,RANIDAE,NT,20.6391823565,-,-,Not-threatened
Rana_chaochiaoensis,21941.919585449563,21941.919585449563,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,31.641560465,-,-,Not-threatened
Rana_chensinensis,183018.6705244824,182701.44425056604,103586.4392660632,103441.79838036593,-0.17333000671859614,-43.401162859935404,-43.480193532206584,-43.574492866654,-43.64972010515509,-0.07522723850109259,-43.480193532206584,RANIDAE,LC,307.280778226,-,-,Not-threatened
Rana_coreana,26141.95492260904,26900.590799541176,17426.358710186283,18006.548660817676,2.901986018941631,-33.339496752345084,-31.12011433680273,-30.437510733403453,-29.4700031988649,0.9675075345385515,-31.12011433680273,RANIDAE,LC,14.9737218542,-,-,Not-threatened
Rana_draytonii,2152.497887301858,2089.7903481820395,1705.4509901347724,1642.7434510149542,-2.9132450949079507,-20.768749637541156,-23.681994732449084,-23.681994732449105,-24.287039312538504,-0.6050445800893982,-23.681994732449084,RANIDAE,VU,13.93813706656926,-,-,Threatened
Rana_dybowskii,971817.3419131883,971654.9111275489,979999.9462387185,979816.2691155486,-0.016714127093026724,0.8419899473517591,0.823089572224857,0.8252758202587324,0.825416551528646,1.4073126991365204e-4,0.823089572224857,RANIDAE,LC,208.908660485,+,+,Not-threatened
Rana_graeca,80581.00813666724,81653.19617513465,0,0,1.3305716362458007,-100,-100,-98.669428363754193,-97.3388567275084,1.3305716362457929,-100,RANIDAE,LC,25.279978695,-,-,Not-threatened
Rana_huanrensis,4516.451494227356,4505.589802302574,4516.451494227356,4505.589802302574,-0.24049172095981086,0,-0.24049172095981086,-0.24049172095981086,-0.2404917209598123,-1.4432899320127035e-15,-0.24049172095981086,RANIDAE,LC,2.00817392819,-,-,Not-threatened
Rana_iberica,567.9927030820662,567.9927030820662,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,NT,10.883318,-,-,Not-threatened
Rana_japonica,4370.548766052224,4365.256595833183,1535.0828488578613,1534.177581132515,-0.1210870877393469,-64.87665666194013,-64.89736956949028,-64.99774374967947,-65.07630100385408,-0.07855725417461201,-64.89736956949028,RANIDAE,LC,25.11984384656576,-,-,Not-threatened
Rana_johnsi,64202.54781430874,62232.85707800916,0,0,-3.0679323537073007,-100,-100,-103.0679323537073,-106.13586470741461,-3.067932353707306,-100,RANIDAE,LC,10.7015325436,-,-,Not-threatened
Rana_kunyuensis,26.73795497536419,26.73795497536419,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,DD,0.263146301783,-,-,Not-applicable
Rana_latastei,4800.205784362201,5792.876161137219,4832.121298251315,5830.667547236006,20.67974627273014,0.6648780348768997,21.46703306409856,21.344624307607038,21.20712921697139,-0.13749509063564958,21.46703306409856,RANIDAE,VU,3.8843116049999997,+,+,Threatened
Rana_longicrus,5072.38970317607,4807.786640614909,4031.049232900756,3815.5161830117545,-5.216536544806095,-20.529583316977394,-24.778725486673977,-25.74611986178349,-26.817053078010034,-1.0709332162265426,-24.778725486673977,RANIDAE,VU,0.614856250676,-,-,Threatened
Rana_luteiventris,26221.1339917841,26193.061606003284,466.25823381866536,465.234506429052,-0.10706015151599163,-98.22182277103363,-98.22572697818933,-98.32888292254962,-98.43403935483003,-0.10515643228040972,-98.22572697818933,RANIDAE,LC,161.904456493,-,-,Not-threatened
Rana_macrocnemis,295943.26725407474,296648.2055259294,0,0,0.23820047619108278,-100,-100,-99.76179952380892,-99.52359904761782,0.2382004761910963,-100,RANIDAE,LC,62.640529645,-,-,Not-threatened
Rana_multidenticulata,9793.937636240405,9793.937636240405,4321.611925332029,4321.611925332029,0,-55.874622793790174,-55.874622793790174,-55.874622793790174,-55.87462279379017,7.105427357601002e-15,-55.874622793790174,RANIDAE,LC,1.40130243615,-,-,Not-threatened
Rana_omeimontis,28682.04241262611,28682.04241262611,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,41.5334961105,-,-,Not-threatened
Rana_ornativentris,102722.44368542387,102665.94273482631,972.2477508992487,971.6636674390425,-0.055003510985962546,-99.05351964379211,-99.0540882473409,-99.10852315477808,-99.1630060683373,-0.05448291355921242,-99.0540882473409,RANIDAE,LC,28.2003794742,-,-,Not-threatened
Rana_pirica,65688.39792931825,66169.15122882921,65.16107700805286,72.45485152349849,0.7318694239251552,-99.90080276112356,-99.88969916483356,-99.1689333371984,-98.43778990753394,0.7311434296644563,-99.88969916483356,RANIDAE,LC,18.7307217442,-,-,Not-threatened
Rana_pseudodalmatina,1504.3929897514047,1503.5565272261576,0,0,-0.05560133096507353,-100,-100,-100.05560133096508,-100.11120266193015,-0.055601330965075135,-100,RANIDAE,LC,5.38073538,-,-,Not-threatened
Rana_sakuraii,17394.142759063987,17385.15503283941,3928.1552301665247,3925.162341859632,-0.051670992638553584,-77.4167932011505,-77.43399950069829,-77.46846419378905,-77.50846621930505,-0.04000202551600296,-77.43399950069829,RANIDAE,LC,4.12603891783,-,-,Not-threatened
Rana_sauteri,68.35056929836115,68.35056929836115,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,EN,0.157430980496,-,-,Threatened
Rana_shuchinae,33.39101976208783,33.39101976208783,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,2.9743975167,-,-,Not-threatened
Rana_sierrae,755.3999619286994,755.3999619286994,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,EN,3.032290164335,-,-,Threatened
Rana_tagoi,100822.26816673475,100764.77567614596,0,0,-0.057023603648462914,-100,-100,-100.05702360364846,-100.1140472072969,-0.05702360364844594,-100,RANIDAE,LC,28.6428580023,-,-,Not-threatened
Rana_tavasensis,309.01255773216553,308.3280106735363,31.24776016940554,31.172638968705694,-0.2215272620805745,-89.88786721202143,-89.9121772922496,-90.109394474102,-90.30852060527943,-0.1991261311774224,-89.9121772922496,RANIDAE,EN,0.141160632764,-,-,Threatened
Rana_tsushimensis,489.55620555306984,489.55620555306984,149.5658563521029,149.5658563521029,0,-69.44868543068864,-69.44868543068864,-69.44868543068864,-69.44868543068866,-1.4210854715202004e-14,-69.44868543068864,RANIDAE,LC,0.0689025197766,-,-,Not-threatened
Rana_zhenhaiensis,113782.35994869996,113782.35994869996,0,0,0,-100,-100,-100,-100,0,-100,RANIDAE,LC,76.462530088,-,-,Not-threatened
Ranitomeya_amazonica,7875.916291819815,7875.916291819815,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,DD,0.790881993826,-,-,Not-applicable
Ranitomeya_duellmani,100808.05084687284,100805.8670709568,0,0,-0.002166271342115233,-100,-100,-100.00216627134212,-100.00433254268421,-0.0021662713420909085,-100,DENDROBATIDAE,LC,8.75098895881,-,-,Not-threatened
Ranitomeya_fantastica,4586.974215223806,4581.128748068059,4449.998222699177,4443.210618125327,-0.12743623315661715,-2.986194953309666,-3.1341705959745587,-3.113631186466283,-3.1174366808294884,-0.0038054943632053195,-3.1341705959745587,DENDROBATIDAE,NT,0.434527056451,-,-,Not-threatened
Ranitomeya_flavovittata,9318.225585253154,9318.225585253154,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,LC,0.842987984274,-,-,Not-threatened
Ranitomeya_reticulata,108518.33321583689,108518.33321583689,0,0,0,-100,-100,-100,-100,0,-100,DENDROBATIDAE,LC,11.2568632552,-,-,Not-threatened
Ranitomeya_uakarii,304509.02938923996,304409.65140239353,2011.5413831242909,2011.5413831242909,-0.032635481136883845,-99.33941486491915,-99.33941486491915,-99.37205034605603,-99.40447024205577,-0.03241989599973749,-99.33941486491915,DENDROBATIDAE,LC,27.0469462162,-,-,Not-threatened
Ranitomeya_vanzolinii,120918.80083517588,120918.52024189295,0,0,-2.3205099701902317e-4,-100,-100,-100.00023205099701,-100.00046410199404,-2.3205099702749976e-4,-100,DENDROBATIDAE,LC,10.5998856448,-,-,Not-threatened
Ranitomeya_variabilis,2084.7327614914534,2073.074204563173,0,0,-0.5592350800847705,-100,-100,-100.55923508008478,-101.11847016016955,-0.5592350800847754,-100,DENDROBATIDAE,DD,0.187054477829,-,-,Not-applicable
Ranitomeya_ventrimaculata,2063238.8401354677,2058600.4637733197,0,0,-0.22481044229680303,-100,-100,-100.2248104422968,-100.44962088459361,-0.22481044229681402,-100,DENDROBATIDAE,LC,206.192169954,-,-,Not-threatened
Raorchestes_akroparallagi,2799.755589709067,2805.0234669466354,0,0,0.18815489669638744,-100,-100,-99.81184510330361,-99.62369020660722,0.18815489669638907,-100,RHACOPHORIDAE,LC,0.359398303658,-,-,Not-threatened
Raorchestes_annandalii,3377.993462310093,3377.993462310093,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,LC,0.403005890682,-,-,Not-threatened
Raorchestes_bombayensis,2589.9410196164636,2588.0417895535415,2429.721613684161,2427.8223836212387,-0.07333101597824287,-6.186218323845413,-6.259549339823672,-6.259549339823656,-6.264085756571158,-0.004536416747502159,-6.259549339823672,RHACOPHORIDAE,VU,1.09380553277,-,-,Threatened
Raorchestes_charius,2627.656693684806,2627.656693684806,188.91032773046587,188.91032773046587,0,-92.81069219641651,-92.81069219641651,-92.81069219641651,-92.81069219641651,0,-92.81069219641651,RHACOPHORIDAE,EN,0.45341444657,-,-,Threatened
Raorchestes_glandulosus,5464.409603866546,5500.325485392134,0,0,0.6572692043468903,-100,-100,-99.34273079565311,-98.68546159130622,0.6572692043468891,-100,RHACOPHORIDAE,VU,1.27982762866,-,-,Threatened
Raorchestes_gryllus,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,RHACOPHORIDAE,VU,0.3685003774497,NA,NA,Threatened
Raorchestes_longchuanensis,158.96823294069043,158.96823294069043,1.3258514433791078,1.3258514433791078,0,-99.16596453338336,-99.16596453338336,-99.16596453338336,-99.16596453338336,0,-99.16596453338336,RHACOPHORIDAE,LC,3.29546882486,-,-,Not-threatened
Raorchestes_signatus,1511.4593694081539,1499.7739167431198,0,0,-0.7731238365745661,-100,-100,-100.77312383657457,-101.54624767314915,-0.7731238365745838,-100,RHACOPHORIDAE,EN,0.200486870386,-,-,Threatened
Raorchestes_tinniens,392.724535449147,381.08959921591116,0,0,-2.9626201530620797,-100,-100,-102.96262015306208,-105.92524030612415,-2.962620153062076,-100,RHACOPHORIDAE,EN,0.0684565734736,-,-,Threatened
Rentapia_everetti,1038.8885854276339,1032.4708578117666,1065.769579703162,1059.3518520872947,-0.6177493627216629,2.5874761406164826,1.9697267778948195,1.9697267778948198,1.985710895264059,0.015984117369239215,1.9697267778948195,BUFONIDAE,DD,0.114143272355,+,+,Not-applicable
Rentapia_hosii,166026.82281557115,165664.56555372055,0,0,-0.2181920100061291,-100,-100,-100.21819201000613,-100.43638402001224,-0.21819201000610633,-100,BUFONIDAE,LC,23.2851715948,-,-,Not-threatened
Rhacophorus_angulirostris,2049.4603421208617,2042.0924266430345,929.3743855372068,922.384306103398,-0.3595051500339146,-54.65272655261756,-54.99379582291021,-55.012231702651476,-55.20871106924208,-0.1964793665906015,-54.99379582291021,RHACOPHORIDAE,EN,0.282421527531,-,-,Threatened
Rhacophorus_annamensis,90845.46062373134,90816.01547537938,0,0,-0.03241234966480446,-100,-100,-100.03241234966481,-100.0648246993296,-0.03241234966479567,-100,RHACOPHORIDAE,LC,14.97636056935,-,-,Not-threatened
Rhacophorus_arboreus,52100.416376216686,52068.30267211365,26136.705719724298,26122.34338905381,-0.061638094926430326,-49.83397919319616,-49.861545826381544,-49.89561728812259,-49.92633400352331,-0.03071671540072174,-49.861545826381544,RHACOPHORIDAE,LC,16.5120915686803,-,-,Not-threatened
Rhacophorus_bifasciatus,3926.4992630909537,3926.4043162204966,0,0,-0.00241810488415415,-100,-100,-100.00241810488416,-100.0048362097683,-0.0024181048841427355,-100,RHACOPHORIDAE,NT,0.699194526367,-,-,Not-threatened
Rhacophorus_bimaculatus,3014.462042881786,3013.4360049709408,3014.462042881786,3013.4360049709408,-0.034037181302986656,0,-0.034037181302986656,-0.034037181302986656,-0.034037181302992714,-6.05765437811101e-15,-0.034037181302986656,RHACOPHORIDAE,VU,0.808787329761,-,-,Threatened
Rhacophorus_bipunctatus,278477.2496040714,273244.12065815163,0,0,-1.8791944237312068,-100,-100,-101.8791944237312,-103.75838884746243,-1.8791944237312208,-100,RHACOPHORIDAE,LC,40.922670639,-,-,Not-threatened
Rhacophorus_calcadensis,1445.4782020198757,1445.4782020198757,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,EN,0.236690672726,-,-,Threatened
Rhacophorus_calcaneus,26035.799058249107,26033.143065724526,0,0,-0.010201309814382073,-100,-100,-100.01020130981438,-100.02040261962874,-0.010201309814362958,-100,RHACOPHORIDAE,NT,3.92431654858,-,-,Not-threatened
Rhacophorus_cyanopunctatus,91479.58502838251,91250.03216780549,0,0,-0.2509334301262976,-100,-100,-100.2509334301263,-100.50186686025259,-0.2509334301262953,-100,RHACOPHORIDAE,LC,14.7712569541,-,-,Not-threatened
Rhacophorus_dennysi,134806.306859753,134803.39167442327,599.3635876778022,599.3635876778022,-0.0021624992165759586,-99.55538906031944,-99.55538906031944,-99.55755155953602,-99.55970444404451,-0.0021528845084901604,-99.55538906031944,RHACOPHORIDAE,LC,91.9610233589,-,-,Not-threatened
Rhacophorus_dorsoviridis,481.1470498088642,481.1470498088642,93.08533077839458,93.08533077839458,0,-80.65345494368661,-80.65345494368661,-80.65345494368661,-80.65345494368661,0,-80.65345494368661,RHACOPHORIDAE,DD,0.0721570144931,-,-,Not-applicable
Rhacophorus_duboisi,683.3190433258126,683.3190433258126,0,0,0,-100,-100,-100,-100,0,-100,RHACOPHORIDAE,DD,0.137942969613,-,-,Not-applicable
Rhacophorus_dugritei,19672.331752813807,19665.142806401946,0,0,-0.036543438277635745,-100,-100,-100.03654343827763,-100.07308687655527,-0.036543438277632845,-100,RHACOPHORIDAE,LC,12.0572889163,-,-,Not-threatened
Rhacophorus_dulitensis,23179.57733551826,23145.292718193312,19302.892134832742,19274.088207533936,-0.14790872511904893,-16.724572431030662,-16.84883667831126,-16.87248115614971,-16.897218258014068,-0.02473710186435696,-16.84883667831126,RHACOPHORIDAE,NT,2.74984741882,-,-,Not-threatened
Rhacophorus_exechopygus,19719.218651838768,19527.892972811816,0,0,-0.9702497974437283,-100,-100,-100.97024979744373,-101.94049959488747,-0.9702497974437421,-100,RHACOPHORIDAE,LC,2.977973183352,-,-,Not-threatened
Rhacophorus_fasciatus,6976.657459622006,6907.570305032397,6749.181514221598,6680.0943596319885,-0.9902615255149994,-3.260529081683373,-4.250790607198384,-4.250790607198372,-4.283078372222504,-0.03228776502413222,-4.250790607198384,RHACOPHORIDAE,VU,0.954725072391,-,-,Threatened
Rhacophorus_gauni,23325.491975644865,23277.74674095537,20096.434369563838,20063.713862324443,-0.20469122254462985,-13.84347052337684,-13.983748410220814,-14.04816174592147,-14.076498114978374,-0.02833636905690362,-13.983748410220814,RHACOPHORIDAE,NT,2.66546609551,-,-,Not-threatened
Rhacophorus_georgii,2354.7794882883113,2354.7794882883113,602.1119720445955,602.1119720445955,0,-74.43021841156471,-74.43021841156471,-74.43021841156471,-74.4302184115647,1.4210854715202004e-14,-74.43021841156471,RHACOPHORIDAE,DD,0.366469678739,-,-,Not-applicable
Rhacophorus_gongshanensis,10241.606775560023,9997.327254878053,0,0,-2.3851679334623994,-100,-100,-102.3851679334624,-104.7703358669248,-2.385167933462398,-100,RHACOPHORIDAE,NT,1.69057637463,-,-,Not-threatened
Rhacophorus_harrissoni,27541.001028467526,27493.385544056477,19929.011338284006,19881.77373593344,-0.17288944712587734,-27.638754605598574,-27.810271981825174,-27.811644052724454,-27.85942854275454,-0.04778449003008589,-27.810271981825174,RHACOPHORIDAE,NT,3.06056488389,-,-,Not-threatened
Rhacophorus_hoanglienensis,2358.7628202404876,2356.0373204311945,0,0,-0.11554785355719617,-100,-100,-100.1155478535572,-100.23109570711438,-0.11554785355717456,-100,RHACOPHORIDAE,DD,0.399167331612,-,-,Not-applicable
